id,domain,phylum,class,order,family,genus
genome_003813,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0476
genome_003814,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0476
genome_003815,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0476
genome_003816,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0477
genome_003817,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0477
genome_003818,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0477
genome_003819,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0477
genome_003820,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0477
genome_003821,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0477
genome_003822,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0477
genome_003823,Domain_01,Phylum_06,Class_019,Order_059,Family_0238,Genus_0477
genome_003824,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0478
genome_003825,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0478
genome_003826,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0478
genome_003827,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0478
genome_003828,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0478
genome_003829,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0478
genome_003830,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0478
genome_003831,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0478
genome_003832,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0479
genome_003833,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0479
genome_003834,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0479
genome_003835,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0479
genome_003836,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0479
genome_003837,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0479
genome_003838,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0479
genome_003839,Domain_01,Phylum_06,Class_019,Order_059,Family_0239,Genus_0479
genome_003840,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0480
genome_003841,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0480
genome_003842,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0480
genome_003843,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0480
genome_003844,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0480
genome_003845,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0480
genome_003846,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0480
genome_003847,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0480
genome_003848,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0481
genome_003849,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0481
genome_003850,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0481
genome_003851,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0481
genome_003852,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0481
genome_003853,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0481
genome_003854,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0481
genome_003855,Domain_01,Phylum_06,Class_020,Order_060,Family_0240,Genus_0481
genome_003856,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0482
genome_003857,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0482
genome_003858,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0482
genome_003859,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0482
genome_003860,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0482
genome_003861,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0482
genome_003862,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0482
genome_003863,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0482
genome_003864,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0483
genome_003865,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0483
genome_003866,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0483
genome_003867,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0483
genome_003868,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0483
genome_003869,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0483
genome_003870,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0483
genome_003871,Domain_01,Phylum_06,Class_020,Order_060,Family_0241,Genus_0483
genome_003872,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0484
genome_003873,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0484
genome_003874,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0484
genome_003875,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0484
genome_003876,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0484
genome_003877,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0484
genome_003878,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0484
genome_003879,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0484
genome_003880,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0485
genome_003881,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0485
genome_003882,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0485
genome_003883,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0485
genome_003884,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0485
genome_003885,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0485
genome_003886,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0485
genome_003887,Domain_01,Phylum_06,Class_020,Order_060,Family_0242,Genus_0485
genome_003888,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0486
genome_003889,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0486
genome_003890,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0486
genome_003891,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0486
genome_003892,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0486
genome_003893,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0486
genome_003894,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0486
genome_003895,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0486
genome_003896,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0487
genome_003897,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0487
genome_003898,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0487
genome_003899,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0487
genome_003900,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0487
genome_003901,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0487
genome_003902,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0487
genome_003903,Domain_01,Phylum_06,Class_020,Order_060,Family_0243,Genus_0487
genome_003904,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0488
genome_003905,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0488
genome_003906,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0488
genome_003907,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0488
genome_003908,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0488
genome_003909,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0488
genome_003910,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0488
genome_003911,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0488
genome_003912,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0489
genome_003913,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0489
genome_003914,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0489
genome_003915,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0489
genome_003916,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0489
genome_003917,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0489
genome_003918,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0489
genome_003919,Domain_01,Phylum_06,Class_020,Order_061,Family_0244,Genus_0489
genome_003920,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0490
genome_003921,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0490
genome_003922,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0490
genome_003923,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0490
genome_003924,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0490
genome_003925,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0490
genome_003926,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0490
genome_003927,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0490
genome_003928,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0491
genome_003929,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0491
genome_003930,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0491
genome_003931,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0491
genome_003932,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0491
genome_003933,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0491
genome_003934,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0491
genome_003935,Domain_01,Phylum_06,Class_020,Order_061,Family_0245,Genus_0491
genome_003936,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0492
genome_003937,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0492
genome_003938,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0492
genome_003939,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0492
genome_003940,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0492
genome_003941,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0492
genome_003942,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0492
genome_003943,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0492
genome_003944,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0493
genome_003945,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0493
genome_003946,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0493
genome_003947,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0493
genome_003948,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0493
genome_003949,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0493
genome_003950,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0493
genome_003951,Domain_01,Phylum_06,Class_020,Order_061,Family_0246,Genus_0493
genome_003952,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0494
genome_003953,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0494
genome_003954,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0494
genome_003955,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0494
genome_003956,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0494
genome_003957,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0494
genome_003958,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0494
genome_003959,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0494
genome_003960,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0495
genome_003961,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0495
genome_003962,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0495
genome_003963,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0495
genome_003964,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0495
genome_003965,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0495
genome_003966,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0495
genome_003967,Domain_01,Phylum_06,Class_020,Order_061,Family_0247,Genus_0495
genome_003968,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0496
genome_003969,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0496
genome_003970,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0496
genome_003971,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0496
genome_003972,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0496
genome_003973,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0496
genome_003974,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0496
genome_003975,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0496
genome_003976,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0497
genome_003977,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0497
genome_003978,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0497
genome_003979,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0497
genome_003980,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0497
genome_003981,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0497
genome_003982,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0497
genome_003983,Domain_01,Phylum_06,Class_020,Order_062,Family_0248,Genus_0497
genome_003984,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0498
genome_003985,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0498
genome_003986,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0498
genome_003987,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0498
genome_003988,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0498
genome_003989,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0498
genome_003990,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0498
genome_003991,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0498
genome_003992,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0499
genome_003993,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0499
genome_003994,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0499
genome_003995,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0499
genome_003996,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0499
genome_003997,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0499
genome_003998,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0499
genome_003999,Domain_01,Phylum_06,Class_020,Order_062,Family_0249,Genus_0499
genome_004000,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0500
genome_004001,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0500
genome_004002,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0500
genome_004003,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0500
genome_004004,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0500
genome_004005,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0500
genome_004006,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0500
genome_004007,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0500
genome_004008,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0501
genome_004009,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0501
genome_004010,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0501
genome_004011,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0501
genome_004012,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0501
genome_004013,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0501
genome_004014,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0501
genome_004015,Domain_01,Phylum_06,Class_020,Order_062,Family_0250,Genus_0501
genome_004016,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0502
genome_004017,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0502
genome_004018,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0502
genome_004019,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0502
genome_004020,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0502
genome_004021,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0502
genome_004022,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0502
genome_004023,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0502
genome_004024,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0503
genome_004025,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0503
genome_004026,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0503
genome_004027,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0503
genome_004028,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0503
genome_004029,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0503
genome_004030,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0503
genome_004031,Domain_01,Phylum_06,Class_020,Order_062,Family_0251,Genus_0503
genome_004032,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0504
genome_004033,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0504
genome_004034,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0504
genome_004035,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0504
genome_004036,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0504
genome_004037,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0504
genome_004038,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0504
genome_004039,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0504
genome_004040,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0505
genome_004041,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0505
genome_004042,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0505
genome_004043,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0505
genome_004044,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0505
genome_004045,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0505
genome_004046,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0505
genome_004047,Domain_01,Phylum_07,Class_021,Order_063,Family_0252,Genus_0505
genome_004048,Domain_01,Phylum_07,Class_021,Order_063,Family_0253,Genus_0506
genome_004049,Domain_01,Phylum_07,Class_021,Order_063,Family_0253,Genus_0506
genome_004050,Domain_01,Phylum_07,Class_021,Order_063,Family_0253,Genus_0506
genome_004051,Domain_01,Phylum_07,Class_021,Order_063,Family_0253,Genus_0506
genome_004052,Domain_01,Phylum_07,Class_021,Order_063,Family_0253,Genus_0506
genome_004053,Domain_01,Phylum_07,Class_021,Order_063,Family_0253,Genus_0506
genome_004054,Domain_01,Phylum_07,Class_021,Order_063,Family_0253,Genus_0506
genome_004055,Domain_01,Phylum_07,Class_021,Order_063,Family_0253,Genus_0506
genome_004056,Domain_01,Phylum_07,Class_021,Order_063,Family_0253,Genus_0507
genome_004057,Domain_01,Phylum_07,Class_021,Order_063,Family_0253,Genus_0507
