id,trait_000,trait_001,trait_002,trait_003,trait_004,trait_005,trait_006,trait_007,trait_008,trait_009,trait_010,trait_011,trait_012,trait_013,trait_014,trait_015,trait_016,trait_017,trait_018,trait_019
genome_003578,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
genome_003579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
genome_003580,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
genome_003581,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
genome_003582,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
genome_003583,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
genome_003584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003586,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_003587,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003588,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
genome_003589,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
genome_003590,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
genome_003591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
genome_003592,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_003593,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_003594,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_003595,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
genome_003596,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1
genome_003597,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
genome_003598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003599,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_003600,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
genome_003601,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
genome_003602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
genome_003603,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003604,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_003605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003606,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003607,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
genome_003608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_003609,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
genome_003610,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0
genome_003611,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1
genome_003612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003614,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
genome_003615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003616,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_003617,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003618,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
genome_003619,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
genome_003620,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003622,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
genome_003623,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
genome_003624,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
genome_003625,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
genome_003626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_003628,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_003630,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
genome_003631,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
genome_003632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
genome_003633,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003634,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_003635,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
genome_003636,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
genome_003637,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
genome_003638,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
genome_003639,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1
genome_003640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003641,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_003642,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
genome_003643,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_003644,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_003645,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
genome_003646,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
genome_003647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_003648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_003649,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
genome_003650,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_003651,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
genome_003652,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_003653,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
genome_003654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003655,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_003657,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
genome_003658,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
genome_003659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
genome_003660,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_003661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_003663,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_003665,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
genome_003666,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
genome_003667,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
genome_003668,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003670,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
genome_003671,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
genome_003672,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
genome_003673,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
genome_003674,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
genome_003675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
genome_003676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
genome_003677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
genome_003679,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_003680,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003681,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
genome_003682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_003683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
genome_003684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003685,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
genome_003686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_003687,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
genome_003688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
genome_003689,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_003690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003691,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
genome_003692,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_003693,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
genome_003694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_003695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
genome_003696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003697,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_003698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_003699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003700,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_003701,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_003702,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
genome_003703,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_003704,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_003705,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_003706,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
genome_003707,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
genome_003708,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
genome_003709,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1
genome_003710,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
genome_003712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003714,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_003715,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_003716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
genome_003717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003718,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_003719,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003721,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
genome_003722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_003723,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
genome_003724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_003725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_003726,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
genome_003727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_003728,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_003729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_003730,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
genome_003731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_003733,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
genome_003734,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
genome_003735,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
genome_003736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
genome_003737,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
genome_003738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_003739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003740,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003741,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
genome_003742,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
genome_003743,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
genome_003744,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
genome_003745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_003747,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
genome_003748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
genome_003749,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
genome_003750,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
genome_003751,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
genome_003752,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_003754,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
genome_003755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_003757,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
genome_003758,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
genome_003759,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
genome_003760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_003761,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_003762,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_003763,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_003764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
genome_003765,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
genome_003766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003767,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
genome_003768,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_003770,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
genome_003771,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
genome_003772,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
genome_003773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_003775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
genome_003776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_003777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
genome_003778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
genome_003779,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
genome_003780,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
genome_003781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_003782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003783,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
genome_003784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
genome_003785,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1
genome_003786,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_003787,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_003788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
genome_003790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_003791,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
genome_003792,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
genome_003793,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
genome_003794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_003796,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_003797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_003798,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
genome_003799,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
genome_003800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_003801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
genome_003804,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
genome_003805,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
genome_003806,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
genome_003807,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
genome_003808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_003811,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0
genome_003812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_003814,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0
genome_003815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
genome_003818,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_003819,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
genome_003820,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_003821,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
genome_003822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
genome_003825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_003826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_003827,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
genome_003828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
genome_003829,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
genome_003830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003831,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
genome_003832,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_003833,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_003834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003835,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
genome_003836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003837,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_003838,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
genome_003839,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_003840,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_003841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
genome_003842,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_003843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_003845,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_003846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_003847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
genome_003848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_003849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_003850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_003851,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
genome_003852,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
genome_003853,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
genome_003854,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_003855,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
genome_003856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003858,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
genome_003859,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
genome_003860,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
genome_003861,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
genome_003862,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
genome_003863,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
genome_003864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
genome_003865,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_003866,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
genome_003867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_003868,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
genome_003869,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
genome_003870,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
genome_003871,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
genome_003872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_003874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003875,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
genome_003876,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
genome_003877,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
genome_003878,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_003879,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
